Collection_ID,Field,Form ID,State,Year,Serial_agar_dilution_for_creating_the_model_ (N=20),Origin,County,hyphal_tip (ht),DNA Extraction,lat,long,Size of field (acres),Percentage Affected ,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products_Soybean,Timing: Soybean,Notes,Apparently low sensitiviy,
2004,21,Sc15-21-09,NE,2015,No,Survey,Antelope,No,No,41.973491,97.944825,80-160,10,Y,3,Y,N,Y,Priaxor,42213,Y,4,Priaxor or Headline,42213,Pioneer 92Y83,Picoxystrobin,
2005,21,Sc15-21-10,NE,2015,No,Survey,Antelope,No,No,41.973491,97.944825,80-160,10,Y,3,Y,N,Y,Priaxor,42213,Y,4,Priaxor or Headline,42213,Pioneer 92Y83,Picoxystrobin,
2006,22,Sc15-22-06,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,30,Y,2,N,,,,,Y,1,Headline 6 oz.,,Channel 2402,,
2007,22,Sc15-22-07,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,30,Y,2,N,,,,,Y,1,Headline 6 oz.,,Channel 2402,,
2008,22,Sc15-22-08,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,30,Y,2,N,,,,,Y,1,Headline 6 oz.,,Channel 2402,,
2009,22,Sc15-22-09,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,30,Y,2,N,,,,,Y,1,Headline 6 oz.,,Channel 2402,,
2010,22,Sc15-22-10,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,30,Y,2,N,,,,,Y,1,Headline 6 oz.,,Channel 2402,,
2011,23,Sc15-23-05,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,TM ,
2012,23,Sc15-23-06,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,TM ,
2013,23,Sc15-23-07,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,TM ,
2014,23,Sc15-23-08,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,TM ,
2015,23,Sc15-23-09,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,TM ,
2016,23,Sc15-23-10,NE,2015,No,Survey,Antelope,No,No,41.974958,98.099471,80-160,70,N,,N,,,,,,,,,Producers 2500,,
2017,24,Sc15-24-06,NE,2015,No,Survey,Antelope,No,No,42.070718,98.238684,80-160,15,Y,2,Y,Y,Y,Priaxor,42213,N,,,,Asgrow 3034,,
2018,24,Sc15-24-07,NE,2015,No,Survey,Antelope,No,No,42.070718,98.238684,80-160,15,Y,2,Y,Y,Y,Priaxor,42213,N,,,,Asgrow 3034,,
2019,24,Sc15-24-08,NE,2015,No,Survey,Antelope,No,No,42.070718,98.238684,80-160,15,Y,2,Y,Y,Y,Priaxor,42213,N,,,,Asgrow 3034,,
2020,24,Sc15-24-09,NE,2015,No,Survey,Antelope,No,No,42.070718,98.238684,80-160,15,Y,2,Y,Y,Y,Priaxor,42213,N,,,,Asgrow 3034,,
2021,24,Sc15-24-10,NE,2015,No,Survey,Antelope,No,No,42.070718,98.238684,80-160,15,Y,2,Y,Y,Y,Priaxor,42213,N,,,,Asgrow 3034,,
2022,25,Sc15-25-06,NE,2015,No,Survey,Antelope,No,No,42.120722,98.025694,160-320,60,Y,7,Y,N,Y,Priaxor with Roundup,R1-R2,Y,4,Headline,R2-R3,Croplan 2440,,
2023,25,Sc15-25-07,NE,2015,No,Survey,Antelope,No,No,42.120722,98.025694,160-320,60,Y,7,Y,N,Y,Priaxor with Roundup,R1-R2,Y,4,Headline,R2-R3,Croplan 2440,,
2024,25,Sc15-25-08,NE,2015,No,Survey,Antelope,No,No,42.120722,98.025694,160-320,60,Y,7,Y,N,Y,Priaxor with Roundup,R1-R2,Y,4,Headline,R2-R3,Croplan 2440,,
2025,25,Sc15-25-09,NE,2015,No,Survey,Antelope,No,No,42.120722,98.025694,160-320,60,Y,7,Y,N,Y,Priaxor with Roundup,R1-R2,Y,4,Headline,R2-R3,Croplan 2440,,
2026,25,Sc15-25-10,NE,2015,No,Survey,Antelope,No,No,42.120722,98.025694,160-320,60,Y,7,Y,N,Y,Priaxor with Roundup,R1-R2,Y,4,Headline,R2-R3,Croplan 2440,,
2027,34,Sc15-34-01,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2028,34,Sc15-34-02,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2029,34,Sc15-34-03,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2030,34,Sc15-34-04,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2031,34,Sc15-34-05,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2032,34,Sc15-34-06,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2033,34,Sc15-34-07,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2034,34,Sc15-34-08,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2035,34,Sc15-34-09,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2036,34,Sc15-34-10,NE,2015,No,Survey,Dodge,No,No,41.751242,96.642922,<80,70,Y,8,Y,N,Y,Domark,42217,N,,,,,,
2037,35,Sc15-35-01,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2038,35,Sc15-35-02,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2039,35,Sc15-35-03,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2040,35,Sc15-35-04,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2041,35,Sc15-35-05,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2042,35,Sc15-35-06,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2043,35,Sc15-35-07,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2044,35,Sc15-35-08,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2045,35,Sc15-35-09,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2046,35,Sc15-35-10,NE,2015,No,Survey,Dodge,No,No,41.765861,96.626387,<80,10,N,,N,N,N,,,N,,,,,Picoxystrobin,
2047,45,Sc15-45-01,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2048,45,Sc15-45-02,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2049,45,Sc15-45-03,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2050,45,Sc15-45-04,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2051,45,Sc15-45-05,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2052,45,Sc15-45-06,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2053,45,Sc15-45-07,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2054,45,Sc15-45-08,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2055,45,Sc15-45-09,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2056,45,Sc15-45-10,NE,2015,No,Survey,Boone,No,No,41.8687889,97.88607,<80,10-May,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2057,46,Sc15-46-01,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2058,46,Sc15-46-02,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2059,46,Sc15-46-03,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2060,46,Sc15-46-04,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2061,46,Sc15-46-05,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2062,46,Sc15-46-06,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2063,46,Sc15-46-07,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2064,46,Sc15-46-08,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2065,46,Sc15-46-09,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2066,46,Sc15-46-10,NE,2015,No,Survey,Boone,No,No,41.8690083,97.89613,80-160,15-Oct,N,,Y,N,N,Viathon,R3,Y,2,(2013) Priaxor,R3,,,
2067,47,Sc15-47-01,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2068,47,Sc15-47-02,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2069,47,Sc15-47-03,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2070,47,Sc15-47-04,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2071,47,Sc15-47-05,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2072,47,Sc15-47-06,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2073,47,Sc15-47-07,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2074,47,Sc15-47-08,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2075,47,Sc15-47-09,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2076,47,Sc15-47-10,NE,2015,No,Survey,Holt,No,No,42.162042,98.324697,160 quarter section,20,N,,N,N,N,,,N,,,,,,
2077,48,Sc15-48-01,NE,2015,No,Survey,Boone,No,No,41.8685306,98.0606027,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2078,48,Sc15-48-02,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2079,48,Sc15-48-03,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2080,48,Sc15-48-04,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2081,48,Sc15-48-05,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2082,48,Sc15-48-06,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2083,48,Sc15-48-07,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2084,48,Sc15-48-08,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2085,48,Sc15-48-09,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2086,48,Sc15-48-10,NE,2015,No,Survey,Boone,No,No,41.86853056,98.06055556,<80,25,N,,Y,N,N,Viathon,R2,Y,2,(2013) ?,R2,,,
2087,60,Sc15-60-01,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2088,60,Sc15-60-02,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2089,60,Sc15-60-03,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2090,60,Sc15-60-04,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2091,60,Sc15-60-05,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2092,60,Sc15-60-06,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2093,60,Sc15-60-07,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2094,60,Sc15-60-08,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2095,60,Sc15-60-09,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2096,60,Sc15-60-10,NE,2015,No,Survey,Sherman,No,No,41.375732,99.012641,<80,20,N,,N,N,N,,,N,,,,,,
2097,62,Sc15-62-01,NE,2015,No,Survey,Kearney,No,No,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2098,62,Sc15-62-02,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2099,62,Sc15-62-03,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2100,62,Sc15-62-04,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2101,62,Sc15-62-05,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2102,62,Sc15-62-06,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2103,62,Sc15-62-07,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2104,62,Sc15-62-08,NE,2015,No,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2105,62,Sc15-62-09,NE,2015,No,Survey,Kearney,No,No,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2106,62,Sc15-62-10,NE,2015,Yes,Survey,Kearney,Yes,Yes,40.410571,98.823869,80-160,10-May,N,,Y,N,N,4 oz. Priaxor,R3,Y,5,Headline,V3,Letter Attached,,
2107,66,Sc15-66-01,NE,2015,No,Survey,Cuming,No,No,41.763452,96.640897,80-160,10,N,,Y,N,N,Quilt XL,,Y,,Quilt XL,,Return Address on Packet,,
2108,67,Sc15-67-01,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2109,67,Sc15-67-02,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2110,67,Sc15-67-03,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2111,67,Sc15-67-04,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2112,67,Sc15-67-05,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2113,67,Sc15-67-06,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2114,67,Sc15-67-07,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2115,67,Sc15-67-08,,,,,,,,,,,,,,,,,,,,,,,,,
2116,67,Sc15-67-09,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2117,67,Sc15-67-10,NE,2015,No,Survey,Cedar,No,No,42.55724,97.3541,80-160,10,Y,4,Y,N,N,Domark,R3.5,Y,2,"Headline, Priaxor",,Strivens Terraces,,Picoxystrobin
2118,68,Sc15-68-01,NE,2015,No,Survey,Greeley,No,No,41.681822,98.354464,80-160,15-Oct,N,,N,N,N,,,Y,3,,,,,
2119,69,Sc15-69-01,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2120,69,Sc15-69-02,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2121,69,Sc15-69-03,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2122,69,Sc15-69-04,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2123,69,Sc15-69-05,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2124,69,Sc15-69-06,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2125,69,Sc15-69-07,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2126,69,Sc15-69-08,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2127,69,Sc15-69-09,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2128,69,Sc15-69-10,NE,2015,No,Survey,Antelope,No,No,41.68444,98.356256,80-160,25,N,,Y,Y,Y,"Priaxor by Plane, Approach through irrigation","R3,R4",N,,,,,,
2129,75,Sc15-75-01,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2130,75,Sc15-75-02,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2131,75,Sc15-75-03,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2132,75,Sc15-75-04,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2133,75,Sc15-75-05,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2134,75,Sc15-75-06,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2135,75,Sc15-75-07,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2136,75,Sc15-75-08,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2137,75,Sc15-75-09,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2138,75,Sc15-75-10,NE,2015,No,Survey,Antelope,No,No,42.120169,97.948521,80-160,<1,,,Y,N,Y,Domark,R3,N,,,,,,
2139,78,Sc15-78-01,NE,2015,Yes,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2140,78,Sc15-78-02,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2141,78,Sc15-78-03,NE,2015,No,Survey,Cedar,No,No,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2142,78,Sc15-78-04,NE,2015,No,Survey,Cedar,No,No,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2143,78,Sc15-78-05,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2144,78,Sc15-78-06,NE,2015,No,Survey,Cedar,Yes,No,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2145,78,Sc15-78-07,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2146,78,Sc15-78-08,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2147,78,Sc15-78-09,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2148,78,Sc15-78-10,NE,2015,No,Survey,Cedar,Yes,Yes,42.66064,97.04809,160-320,15,N,,Y,N ,N,Stratego YLD-7,R3,Y,3,Stratego YLD,R3-R4,,,
2149,97,Sc15-97-01,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2150,97,Sc15-97-02,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2151,97,Sc15-97-03,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2152,97,Sc15-97-04,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2153,97,Sc15-97-05,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2154,97,Sc15-97-06,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2155,97,Sc15-97-07,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2156,97,Sc15-97-08,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
2157,97,Sc15-97-09,NE,2015,No,Survey,Pierce,No,No,42.09579,97.39894,160-320,75,Y,15+,Y,N,Y,Domark,R2 (7/6) R3 (7/25),Y,,"Domark, Headline",R1-R4,Remmick,,
